2366,7958
2364.18115234375,7948.1689453125
2362.84033203125,7938.259765625
2361.79052734375,7928.3154296875
2360.970458984375,7918.34912109375
2360.38330078125,7908.36669921875
2360.05322265625,7898.37255859375
2360,7888.373046875
2360,7878.373046875
2360,7868.373046875
2360,7858.373046875
2358.372802734375,7850
2348.372802734375,7850
2338.37255859375,7850
2328.37255859375,7850
2318.37255859375,7850
2308.37255859375,7850
2298.375244140625,7849.806640625
2288.395263671875,7849.18505859375
2278.440673828125,7848.23876953125
2268.514404296875,7847.0283203125
2258.61669921875,7845.6025390625
2248.7470703125,7843.99365234375
2238.906494140625,7842.21630859375
2229.092529296875,7840.29638671875
2219.307373046875,7838.23583984375
2209.548828125,7836.05126953125
2199.817626953125,7833.7490234375
2190.115234375,7831.3271484375
2180.441162109375,7828.79541015625
2170.796142578125,7826.15478515625
2161.183349609375,7823.39892578125
2151.603515625,7820.53125
2142.05810546875,7817.55029296875
2132.55224609375,7814.44580078125
2123.088623046875,7811.21533203125
2113.672119140625,7807.84912109375
2104.3115234375,7804.33154296875
2095.01416015625,7800.64990234375
2085.793212890625,7796.78076171875
2076.6689453125,7792.68896484375
2067.66748046875,7788.33447265625
2058.615234375,7784.08740234375
2049.392578125,7780.2236328125
2040.01513671875,7776.7529296875
2030.49853515625,7773.6845703125
2020.8533935546875,7771.04833984375
2011.0924072265625,7768.8798828125
2001.230224609375,7767.23388671875
1991.2862548828125,7766.19482421875
1981.293701171875,7765.8955078125
1971.320556640625,7766.55224609375
1961.5338134765625,7768.548828125
1952.420654296875,7772.58544921875
1945.4759521484375,7779.64453125
1943.2581787109375,7789.25390625
1945.5826416015625,7798.927734375
1950.360107421875,7807.69482421875
1956.4193115234375,7815.64208984375
1963.2457275390625,7822.94580078125
1970.581787109375,7829.73876953125
1978.2884521484375,7836.109375
1986.279541015625,7842.1201171875
1994.5003662109375,7847.81298828125
2002.91259765625,7853.21875
2011.4893798828125,7858.35986328125
2020.2105712890625,7863.251953125
2029.0577392578125,7867.912109375
2038.024169921875,7872.3388671875
2047.0955810546875,7876.54638671875
2056.2674560546875,7880.5302734375
2065.529541015625,7884.2998046875
2074.88134765625,7887.84033203125
2084.31298828125,7891.16259765625
2093.810791015625,7894.2900390625
2102.012451171875,7899.8544921875
2107.292236328125,7908.28173828125
2109.625732421875,7917.96875
2109.169921875,7927.92529296875
2105.760009765625,7937.27587890625
2099.140625,7944.66943359375
2089.92138671875,7948.25390625
2079.94921875,7948.76806640625
2069.9892578125,7947.92041015625
2060.1297607421875,7946.2626953125
2050.3790283203125,7944.048828125
2040.7362060546875,7941.40283203125
2031.197998046875,7938.4013671875
2021.7623291015625,7935.0908203125
2012.4320068359375,7931.494140625
2003.20751953125,7927.6337890625
1994.0989990234375,7923.50732421875
1985.112060546875,7919.12255859375
1976.2669677734375,7914.45849609375
1967.5794677734375,7909.50732421875
1959.0845947265625,7904.232421875
1950.82763671875,7898.59326171875
1942.8944091796875,7892.50732421875
1935.248291015625,7886.0634765625
1927.8917236328125,7879.291015625
1920.8292236328125,7872.21240234375
1914.0667724609375,7864.8466796875
1907.6104736328125,7857.21142578125
1901.46484375,7849.3232421875
1895.6334228515625,7841.2001953125
1890.1224365234375,7832.85693359375
1884.9317626953125,7824.31005859375
1880.071044921875,7815.57177734375
1875.5435791015625,7806.65625
1871.352294921875,7797.57763671875
1867.5050048828125,7788.34814453125
1864.0064697265625,7778.98046875
1860.86328125,7769.48779296875
1858.082275390625,7759.8828125
1855.67138671875,7750.1787109375
1853.637939453125,7740.38818359375
1851.989990234375,7730.525390625
1850.755126953125,7720.60302734375
1849.673828125,7710.662109375
1848.38623046875,7700.74560546875
1846.6907958984375,7690.8916015625
1844.2088623046875,7681.2099609375
1840.2735595703125,7672.0361328125
1834.24853515625,7664.0927734375
1826.504638671875,7657.79150390625
1817.9443359375,7652.62939453125
1809.1302490234375,7647.90625
1800.3551025390625,7643.11083984375
1791.640625,7638.2060546875
1783.066650390625,7633.06103515625
1774.774169921875,7627.47607421875
1767.062744140625,7621.1201171875
1760.48388671875,7613.611328125
1755.6988525390625,7604.85595703125
1752.8409423828125,7595.28759765625
1751.404296875,7585.39697265625
1750.8355712890625,7575.41455078125
1750.76171875,7565.41552734375
1750.9691162109375,7555.41796875
1751.3360595703125,7545.4248046875
1751.7884521484375,7535.43505859375
1752.22216796875,7525.4443359375
1752.6219482421875,7515.4521484375
1753.0216064453125,7505.46044921875
1753.4212646484375,7495.46826171875
1753.8209228515625,7485.47607421875
1754.2205810546875,7475.484375
1754.620361328125,7465.4921875
